  1.46999999E-09  9.85355016E-06  7.52207261E-04 -7.41191197E-09  2.51549086E-13 -4.02017317E-09  3.06904749E-07  5.00000000E+06  3.48600834E-01
  1.47999999E-09  9.83714403E-06  7.57792147E-04 -7.45451050E-09  2.00020118E-13 -4.01347940E-09  3.09181303E-07  5.00000000E+06  3.48718458E-01
  1.48999999E-09  9.82063227E-06  7.61993791E-04 -7.48326081E-09  1.60837367E-13 -4.00674257E-09  3.10893990E-07  5.00000000E+06  3.48806550E-01
  1.49999999E-09  9.80404116E-06  7.65145150E-04 -7.50151454E-09  1.31227474E-13 -3.99997340E-09  3.12178545E-07  5.00000000E+06  3.48872426E-01
  1.50999999E-09  9.78739060E-06  7.67503345E-04 -7.51185502E-09  1.08955801E-13 -3.99318000E-09  3.13139785E-07  5.00000000E+06  3.48921634E-01
  1.51999999E-09  9.77069560E-06  7.69264973E-04 -7.51625389E-09  9.22618657E-14 -3.98636848E-09  3.13857851E-07  5.00000000E+06  3.48958362E-01
  1.52999999E-09  9.75396742E-06  7.70579258E-04 -7.51620498E-09  7.97811538E-14 -3.97954344E-09  3.14393572E-07  5.00000000E+06  3.48985756E-01
  1.53999999E-09  9.73721450E-06  7.71558853E-04 -7.51283405E-09  7.04684986E-14 -3.97270831E-09  3.14792867E-07  5.00000000E+06  3.49006180E-01
  1.54999999E-09  9.72044314E-06  7.72288463E-04 -7.50698609E-09  6.35297984E-14 -3.96586567E-09  3.15090265E-07  5.00000000E+06  3.49021402E-01
  1.55999999E-09  9.70365805E-06  7.72831590E-04 -7.49929348E-09  5.83654394E-14 -3.95901743E-09  3.15311649E-07  5.00000000E+06  3.49032744E-01
  1.56999999E-09  9.68686275E-06  7.73235735E-04 -7.49022844E-09  5.45248143E-14 -3.95216503E-09  3.15476383E-07  5.00000000E+06  3.49041193E-01
  1.57999999E-09  9.67005985E-06  7.73536373E-04 -7.48014302E-09  5.16700370E-14 -3.94530953E-09  3.15598926E-07  5.00000000E+06  3.49047486E-01
  1.58999999E-09  9.65325129E-06  7.73759962E-04 -7.46929935E-09  4.95493751E-14 -3.93845172E-09  3.15690063E-07  5.00000000E+06  3.49052173E-01
  1.59999999E-09  9.63643853E-06  7.73926221E-04 -7.45789246E-09  4.79744387E-14 -3.93159221E-09  3.15757832E-07  5.00000000E+06  3.49055664E-01
  1.60999999E-09  9.61962265E-06  7.74049835E-04 -7.44606732E-09  4.68052289E-14 -3.92473141E-09  3.15808218E-07  5.00000000E+06  3.49058263E-01
  1.61999999E-09  9.60280444E-06  7.74141733E-04 -7.43393167E-09  4.59371813E-14 -3.91786967E-09  3.15845677E-07  5.00000000E+06  3.49060198E-01
  1.62999999E-09  9.58598450E-06  7.74210047E-04 -7.42156551E-09  4.52927905E-14 -3.91100723E-09  3.15873523E-07  5.00000000E+06  3.49061640E-01
  1.63999999E-09  9.56916328E-06  7.74260828E-04 -7.40902828E-09  4.48147540E-14 -3.90414426E-09  3.15894221E-07  5.00000000E+06  3.49062713E-01
  1.64999999E-09  9.55234110E-06  7.74298574E-04 -7.39636409E-09  4.44601777E-14 -3.89728090E-09  3.15909607E-07  5.00000000E+06  3.49063512E-01
  1.65999999E-09  9.53551821E-06  7.74326629E-04 -7.38360568E-09  4.41965858E-14 -3.89041726E-09  3.15921042E-07  5.00000000E+06  3.49064106E-01
  1.66999999E-09  9.51869480E-06  7.74347482E-04 -7.37077735E-09  4.40011152E-14 -3.88355340E-09  3.15929542E-07  5.00000000E+06  3.49064549E-01
  1.67999999E-09  9.50187099E-06  7.74362981E-04 -7.35789714E-09  4.38563246E-14 -3.87668938E-09  3.15935860E-07  5.00000000E+06  3.49064879E-01
  1.68999999E-09  9.48504690E-06  7.74374500E-04 -7.34497845E-09  4.37486324E-14 -3.86982524E-09  3.15940555E-07  5.00000000E+06  3.49065125E-01
  1.69999999E-09  9.46822258E-06  7.74383061E-04 -7.33203119E-09  4.36689333E-14 -3.86296101E-09  3.15944045E-07  5.00000000E+06  3.49065307E-01
  1.70999999E-09  9.45139811E-06  7.74389424E-04 -7.31906274E-09  4.36097267E-14 -3.85609671E-09  3.15946638E-07  5.00000000E+06  3.49065444E-01
  1.71999999E-09  9.43457351E-06  7.74394154E-04 -7.30607857E-09  4.35657942E-14 -3.84923237E-09  3.15948566E-07  5.00000000E+06  3.49065545E-01
  1.72999999E-09  9.41774883E-06  7.74397668E-04 -7.29308273E-09  4.35333332E-14 -3.84236799E-09  3.15949999E-07  5.00000000E+06  3.49065620E-01
